Video ID,Title,Comment,Label
wQCDBfpjbYs,Life in Germany | Easy German Livestream,"Überrascht mich, was Janusz über die Polen von damals sagt. Ich habe 1989 (noch vor dem Mauerfall) sehr gute Erfahrungen mit den Leuten dort gemacht und fand sie ausgesprochen freundlich. Gerade auch in einer dieser ""Schlangen"". Die Männer waren außerdem sehr galant zu Frauen.
Mich hatten verschiedene Leute gewarnt, daß die Polen nicht nett zu Deutschen wären, aber das kann ich überhaupt nicht bestätigen.
Auch Polen, die ich hier in D kennengelernt habe, kamen mir ausgesprochen nett und gut erzogen vor.",0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,Janusz und Cari Freundliche Grösse aus Köln von Polnische Fan,0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,Ihr habt toll Spanisch gesprochen!👏👍 ¡Gracias!🤩💋💗,0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,I love you Cari. Greetings from Colombia :),0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,Schön,0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,Das war Prima,0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,So Nice 💘💘💘💘💘💘,0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,Ihr spricht auch Spanisch!,0
wQCDBfpjbYs,Life in Germany | Easy German Livestream,"Hallo, ich komme aus Peru. Was weißt ihr über Peru?",1
wQCDBfpjbYs,Life in Germany | Easy German Livestream,Sehr toll,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hello,
I thought that Janusz's name was ""Manuel"" as you refer to him on Spotify.  Or are they two different persons?  Never seen Manuel, so forgive me for this mistake.  Thanks",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"No matter how much I do or do not understand, Cari’s laugh always makes me feel happy.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"i learn in 3-4 month english, and in 3-4 month deutche, all is about motivation and how much time person will use. its realy so good know that. I never think that i can do that but yes, 3 language, waw now. Vzech, english, and now DE lernen ich.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,I just started Deutsch lernen i will back to this video next year,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich liebe Janusz, weil er so lustig und spontan ist",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ah ja das Wort kurva. Das hat die ungarische Sprache auch im Schimpfwortinventar. Das heißt eigentlich sone Art von Frauen die.. die Schlampen sind oder so. Bei vielen Menschen in Ungarn funktioniert ""kurva"" fast wie ein Satzkonnektor. Es wird ganz gern benutzt",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Von Münster nach Berlin.. Absoluter Kulturschock. Als wären die zwei ganz verschiedene Welten.. Selbst das Klima ist total unteschiedlich. Die Menschen sind auch mega unterschiedlich.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"curious, why did you use the English word ""community"" rather than Gesellschaft?",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Janusz mit sein Englisch hat mich getötet (ich weiß es nicht wenn dieser Idioma auf Deutsch existiert aber in meine Muttersprache es gibt),er war echt komisch, bitte bringe wieder Janusz oftmals, er macht viel Spaß😂",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Guten Tag.  Ich komme aus Polen und  ich lerne auch Deutsch :)
Das ist interessante Video - Interview. Ich höre gerne. Super. Net. Danke :))))
Gruße: Ireneusz",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Habt ihr es als Podcast veröffentlicht?,1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,💕💕💕💕,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Cari, you watch him sooo tender!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Zu Beginn von Easy German Janusz konnte  kaum einige der einfachsten Dinge sagen und spricht es nun Fließend.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,CześćJanusz!!! Kannst du ein bisschen Spanisch sprechen?? Por favoooor,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,ooh am so glad to find you guys.ur amazing people.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich liebe Januus,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz ist ein Beispiel fuer mich! :),0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Cari, hast Du denn auch Polnisch für/wegen Janusz gelernt? Wie findest Du die Sprache?",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Danke Janusz. Du bist echt  ein sympatischer Mensch! Mach's gut. Ciao!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,ich möchte deutsch sprechen wie janusz,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,sehr interesant herr janusz und frau cary,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hallo cari, ich bin Frauenarzt.ich lebe in der Türkei. Ich möchte dir sagen, dass du mit langen haare besser aussiehst.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Für mich es war eine gute Übung Sie ohne Untertitels durchhören. Wann ich Untertitels sehe, ich immer daran fokussierte. Trotz dem, dass diesfalls es war schwerer zu kapieren, aber ich hat eines gutes Gefühl. 
Vielen dank für die tausend Lächelns und gute Ideen!  :)",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Wow Ich kann etwas verstehen,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich habe auch erst mit Schallplatten Deutsch angefangen, zu lernen !!! hahaha!!!   liebe Grüsse aus Italien",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich finde Janusz' Lebenslauf echt beeindruckend und mag den Fakt, dass er vorher solche praktischen Berufe wie Nachtwächter und Kraftfahrer gearbeitet hat. Euren ganzen Kanal finde ich übrigens klasse aufgebaut und mag eure natürliche Art. Ich bin selbst Deutschlehrerin in Berlin und empfehle meinen Schülern immer gern eure Videos und schaue mir selbst die eine oder andere Erklärung mal ab.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Genau ich brauchte auch ungefahr 5 Jahre, und ich bin sehr untalentier fuer Sprache lernen",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Frueher gab es linguaphon, sehr teuer aber gut. Auch fur English, BBC. Aber wichtig is Bestandigkeit : assimil methode",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Dass is wie mein Vater (Belgier) Deutsch lernen hat er sabotiert, das waren die Jahren 1940-45",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Януш самый хороший русскоязычный блогер..Я ТЕБЯ люблю Януш,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,wie kann ich mein Deutsche besser machen?,1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"mein onkel hat spass von mir gemacht weil mein deutsch zu klar und deutlich ist...
entschuldigungen sie mir, bitte!
(er ist deutscher wie meine mutter,aber ich bin in amerika geboren.)",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,YAnoosh...kennst du stettin?,1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Hallo aus Ethiopia,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz is very cool person. We like him very much. I think that Easy German wouldnt be so interesting without him. Pozdrav iz Srbije 🙏,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Hallo aus Bosnien und Herzegowina!!!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Nichts vergessen nie...alles Deutschers sollen sein gesehen aber nichts gehoren nie!...schweiners!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Du hast ganz Recht. Wenn ich auf Deutsch schimpfe, bedeutet es nichts viel zu mir. Ich verstehe, dass diese Wörter vulgär sind, aber sie haben für mich nicht die ähnliche Kraft. Sehr interessant!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Finde dich ein Mensch der an dir wie Cari an Janusz sieht wenn er über Philosophie spricht,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,i first thought he was a funny German. Then I found out he was Polish. Silly me to think a German would have a funny sence of humour .....,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Gott segne Deutschland und Polen 🇩🇪🇸🇬🇵🇱,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Tolle Video, Cari und Janusz. Hören ohne Untertitel - das ist eine gute Idee",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"I fervently hope that new German words will be invented to take the baton from modern English words which have been borrowed into modern-day German. That way 

Examples: the English word Show, as in Night Show or Heute Show, should have a proper German equivalent - I have seen Schau used in the same place, albeit rarely.

Another would be Smalltalk. I might suggest something like Sagflattern, which is comprised of 

1. Sag-, a prefixative particle, to indicate the idea of talking, making conversation (barks back to ""sage"", to say) - and 

2  Flattern - flutter of words (fr. Flattern, noun, neuter: a flutter)

Therefore, this new word I humbly propose for small talk is intended to have a few layers of meaning. 

Sagflattern does not simply mean small talk. It would imply that small talk is a verbal flutter or a gentle starter of conversation (like butterflies fluttering wings in preparation for flight), after which serious exchange may or may not take flight.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Polnisch und Deutsch sind längst verlorene Schwestern. Ich gebe meine ehrlichste Liebe den beiden Ländern,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz ist sehr lieb und sehr entspannt ihn zum zuhören,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,I need this video in English,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hallo nette Leute, was wäre richtig: ""Ich habe ihn singen hören"" oder ""ich habe ihn singen gehört?""",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich denke dasselbe wie Janusz. Man muss einen Kurs machen um eine neue Sprache zu lernen. Vielleicht man kann selbst lernen, aber ich kann nicht. Leherer und Lehererinen viele Tips geben. Wenn man  sein Lernen an der Strasse mit Umganspprachelässt,  kann viele lernen und Redemittel kennen, aber man nie versteht in einem ganze Sinne weil man nicht erkenne wie o wann benutz Plusquamperfekt, oder Gerundiv, Sunjektive Bedeutung von Modalverben, Modalverbähnliche Verben etc. Ich teile mit hm mein Passion für Deutsche Sprache.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"44:00 what happened here, please someone explain me",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich meinte Janusz (János) aus Ungarn. Es war ein Missverständnis. Aber Polisch und Ungarisch sind immer gute Fraunde. Tomika aus Budapest,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz fan here! !,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Januz and Cari are married, right? I feel dumb asking lol.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Beautiful both of them.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hallo, ich hätte gerne einen Rat. Ich lebe in Deutschland und verstehe Deutsch ziemlich gut. Mein Problem ist, dass alle meine Kollegen Englisch sprechen, weil sie alle Ausländer sind und ich Vollzeit arbeite, so dass ich keine Zeit habe, einen Deutschkurs zu machen. Hat jemand gute Tipps, um mein Sprechen zu verbessern?",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich kenne das Gefühl um 03:50 (von Janusz) sehr gut. In meiner Kindheit musste ich Klavierunterricht nehmen, deswegen hasste ich das Klavier seit langem. Fremdsprachen musste ich auch lernen, deswegen hasste ich Fremdsprachen dazu. Nur als ich 30 Jahre alt war, hat das Gefühl langsam weg von mir verlassen.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"(Bitte hochwerten, dass Cari das liest) Können Raoul und ich Gäste auf euren Kanal sein, ich bin Georgierin und er Deutscher und wir haben georgian2go gegründet; ein Kanal über die Geo Kultur und Sprache. Würde mich sehr über eine Antwort freuen",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"To bylo super! Ich spreche auch ein paar Fremdsprachen und habt ihr eigentlich gemerkt dass wenn mann sogar auf Fremdsprache träumt, zählt mann immer auf Muttersprache???oder mit euch ist es nicht so..",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz kann sich nicht kurzfassen. Dieses Problem kann ich nachvollziehen 😂😂😂,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hello, why no subtitles in English? :(",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Sie sind perfekt, wie immer! :-)",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich bin Muttersprachler der englischen Sprache, und ich hatte immer eine Tiefe Faszination für die Deutsche Sprache, Kultur, Spiritualität. Jetzt spreche, Schreibe und lese ich wie ein perfekter Eingeborener-ich danke ""Easy German"" dafür, dass ich geholfen, befähigt, motiviert und unterstützt habe, diesen Erfolg zu erreichen!!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Kari und Janush, ihr seid ausgezeischnet.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,why is the title and description in english and there are no subtitles?? : ( (   i want tips but my level is A0 haha,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Many F'bombs would be bleeped in the USA haha,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Verdammt lustig,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz ist sehr sehr suss.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Cari 😍😍😍😍😍😍😍,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,ich liebe dich sehr,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Genau, München ist kurz: /ˈmʏnçən/ und Zürich ist lang: /ˈtsyːrɪç/ 😀",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,You could enable the closed captions so that subtitles are generated automatically. It certainly comes in handy.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Wunderbar :),0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,This video is pure motivation!!!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hello dear Easy German team, I am enjoying the Videos so much, Janusz is a very talented man for Languages. :) And he is also learning  Spanish, that´s fantastic :)))
Happy New Year for you! Viel Erfolg!! ;)",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"wow, i'm the same age as janusz.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Is it possible this video gets subtitles any time soon?
I would looove to hear the whole story. I can understand just a small portion of it yet, I guess a lot of people can relate.",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Sehr interessant! An der Uni Chicago hatte ich einen Prof aus Alsace der mir einmal erzählte, dass er auf Französisch träumte aber auf Deutsch dachte und auf Englisch sprach.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"hallo leute, vielen dank fur eure hilfe
ich mochte euch spater nach dem korona einaleden, zu mir in marokko  als urlauber menschen kommen. also ich wurde gern mich wirklich mit euch treffen,",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"""this is a glass"" the best method!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Lieber Janusz, Gogol ist ein ukrainischer Schriftsteller. Aber die Russen sind es gewohnt, sich die Errungenschaften anderer Völker anzueignen und von anderen zu stehlen (((",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Janusz, deine Ausprache ist so gut, wie hast du das geschafft den Akzent loszuwerden?
Wir Polen haben einen sehr starken Akzent, gibt uns ein Paar Tipps bezüglich der Aussprache. Dein R klinkt so gut!
LG",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Heeey... Ihr beide zusammen seid fantastisch!!! Januzs, sehr gut für dein Spanisch 👏👏😉😃",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"43:30 dobrze, przepraszam, już sobie idę",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Janusz, du bist sehr witzig. Wir leiben dich!

'This isss aaa Glassss'.. 😂",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,I really liked this video. Surprised I could understand most of it and Janusz is so nice! Great job!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Please make some more videos without the subtitles. thank you ,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Now I realize how much I depend on subtitles.  I am getting every 5th word so I can make out the gist of the conversation.  Nice job you two!  Love the video posting.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,keine Untertitel! So traurig!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Das geile Interview, Cari und Janusz! Danke dafür.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hallo Kari!
Mein Name ist Avni Islami und komme ich aus dem Kosovo und derzeit unterrichte ich englische Phonetik an der AAB-Universität. Ich bin noch nicht in Deutschland gewesn, aber trozdem spreche ich Deutsch ohne grosse müchkeiten.
Vielen Dank für Ihre wundervolle Präsentation der deutschen Sprache. Ich habe auf dem Gebiet der Deutschen hervorragende Fortschritte gemacht. Ich bin Ihnen und Janosh sehr dankbar. Um ehrlich zu sein, ich kann mir ein Leben ohne Deutsch nicht vorstellen.
Noch ein Mal vielen Dank!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Omg Ich liebe diese Video, so lustig and lieb, Ich habe so lang Zeit gelächelt <3 (Sorry for my german, I didn't learn this language properly (actually just by speaking) so my grammar must be horrible. But I love german and it's much easier with Easy German! Greetings from Poland, love Janusz polish vibes! And you Cari, you are just super nice and cute!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz to mój mistrz 😁,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"I think, it is better with no subtitles, because you get focused only on listening and not on reading.. Both are so important but in my opinion, listening is biger need. 🙂",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich lerne deutsch!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Sehr interessant zu hören , wie du deutsch gelernt hast und ein bisschen von deinem Leben und Kindheit in Polen . Sehr interessant und ich finde es sehr gut wie du deutsch gelernt hast. Deutsch ist mein Lieblings Sprache weil es meine erste Fremdsprache war",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"I died when Janusz sweared in Polish! :D I am Polish and I feel much more creative swearing in Polish than in English, so totally understood! :D",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"I saw this and left the other German language video I was watching right away. Why? One, I thought Janusz was German. 2, I really like you two as a couple, and 3, I love guitar players and would like to know so much more about Janusz' guitar playing.
Please talk with him about music and his guitar playing / guitars sometime. I'll have to listen to this video several times as my level is not that great but it's improving with your videos. Thanks so much. Janusz seems to be a very laid back person.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Gogol war ukrainer,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich habe auch Russisch in der Grunschule gelernt. Wir hatten keine andere Alternative. Jetzt bin ich begeistert, Easy German zu finden, weil ich viele Probleme habe, gesprochene Sprache zu verstehen. Die Konversation unten verstehe ich aber nicht so schlecht.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Cari - lernen sie Polnisch?,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Hallo. Wann Untertitel auf Spanisch? 🙄,1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Vor 17 Jahren aus Liebe für eine Deutsche habe ich angefangen, Deutsch allein zu lernen! Aber nur seit ich nach Deutschland angekommen bin, verbessere ich mündlich die Sprache.

Im Ernst bei Schimpfen habe ich Englisch gut beherrscht.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,0,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Es ist viel viel leichter deutsch zu lernen, wenn du noch sehr jung bist. Je älter bist du, desto komplizierter klappt es dir. Man sollte sich aber nicht auf dem Lernprocess nicht konzentrieren, easyer zu sein, und sich dazu nicht zu verrennen. Vielen Dank ihnen für Janusch‘s Geschichte. Die bestätigt es noch mal, seien locker, und lernen sie die Sprache relax und gerne, und die kommt)! Danke, guys!!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"schwänzen = to bunk, to skive off, to play truant.  Cari und Janusz, ich unterrichte Deutsch und teile eure Videos mit meinen Teilnehmern.  Die finde ich wirklich hilfreich, besonders weil das ihnen ein Gefühl nicht nur für die Sprache, sondern auch für die Landeskunde Deutschlands gibt.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Vergangenheit von ""können"" ist ""konnte"", nicht ""könnte""!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Hat Janos Mutter und auch die verwante Deutsch als muttersprache?,1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Dieses Video hatte einige sehr interessanten Themen. Ich glaube, Janusz hat mehr Zeit gebraucht um seine Gitarre Beeinflussungen und Lieblingsphilosopheren zu erklären. Wenn er hat auf Englisch geflucht, hab ich laut gelacht. Ich liebe auch die Deutschen Dokus, die Stimmen sind so oft entspannt und klar, und die Themen interessant. Es ist auch gut und schwer zu sehen, nach so vielen Jahren, einige Deutschen Grammatik Regeln und Worter kommt manchmal einfach gar nicht so einfach. Deutsche Sprache, Schwierige Sprache haha. Danke Janusz und Cari!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Fantastisch -- vielen Dank,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Cari: ""antworte in einem Satz""

Janusz: ""Vor dem Anfang des ersten Weltkrieges...""",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Kari spricht aus dem Schlafzimmer und Janusz spricht aus dem Wohnzimmer.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Das war sehr interessant. Ich verstehe viel! Vielen dank! Ich mag Easy German!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Eigentlich wäre es wunderbar, ob Janusz einige Bücher empfehlen könnte :)",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ihr beide seid super sympathisch, super Fragen und Janusz ist ein prima gawędziarz",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Very cute woman,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich bin schokiert wie viel ich verstehe ohne subtitles ! Und ich bin motiviert zu meine erste Kommentar auf Deutsch schreiben ( Entschuldigen fur alle Fehle). Ich wurde gerne  mehr Episoden wie diese sehen, vielleicht ein Q&A? Ich bin sehr neugierig  auf warum hast du Munster fur Berlin verlassen und wie haben Sie sich kennengelernt? Danke sehr fur deinen Arbeit ! Ich komme aus Polen auch und ich glaube eine Episode über polnische und deutsche, gemischte Ehe, wäre interessant.",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hallo) liebe Leute) es gibt viele sehr würdige und berühmte russische Schriftsteller, aber Janush ..Gogol ist ein ukrainischer Schriftsteller))",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"20:04 - thoroughly, I suppose could be ""durchsprechen"" in this context?",1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Subtitles would help the less advanced? J,1
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,would be great subtitles in german :),0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Cari dein Mann Janusz ist fleißig,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,I only studied english and almost lernt nothig. My country (Perú) is very poor.oģ,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich interessant mit Deutsch lernen janusz kudos ihn,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Sad to hear you're no longer christian,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Danke Janusz für deine Geschichte, vor allem für die Worten dass du besonders untalentiert bist, wenn es um die Sprache geht , weil ich mich grade genau so untalentiert fühle. Das gibt mir die Hoffnung dass ich eines Tages genau so gut wie du die Sprache beherrsche 💚",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich liebe euch!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Ich höre zu und ich kann mich erinnern, wie ich damals Russisch in der Schule gelernt habe.. Auch ungern, weil dazu waren wir gezwungen 😪",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Место,которое будет тебе понятно: 7:15",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Love you guys, I speak different languages as well , know what you are up against. Tschuess, macht weiter so!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Etwas für Janusz direkt aus Polen mit englishen Untertiteln

https://www.youtube.com/watch?v=EDaFMM2lJQw",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Die beste Seite für die Leute ,  die Deutsch Sprache lernenden.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Das ist sehr interesant, mehr podcast bitte! Vielen dank und alles gute.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich bin auch ein Pole und ich lerne Deutsch gern.,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Здравствуйте, Януш! Молодцы вы. Януш, берегите Кари, она замечательная и солнечная!",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Janusz spricht genau mittelfraenkisch!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"I always find stories of this nature encouraging, as a lesson of how someone learns another language, much less ends up moving to another country and living there. A lot of lessons to be learned here. Meanwhile, thinking about another languages vernaculars or slang, that can be an area rife for misunderstandings. That is especially so when one has not lived in the other country and become socialized to the way these vernacular phrases are used. There is a dictionary of over 400 meanings for the work F***K!  It is actually an ancient word in English. Then the JC! comment, had me thinking of this 1970 multiplatninum Rock Concert recording, JC Superstar, https://youtu.be/NcWxdbkyCkc.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Sehr interessantes Thema! Das macht Motivation zum Deutschlernen hoeher :),0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Ich habe dieses Interview sehr genossen! Danke schön!,0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,"Hallo, ich mag Deutsch sehr und lerne jetzt. Bitte sprechen Sie, wenn möglich, etwas ruhiger, damit wir verstehen können. Danke.",0
4hK6dtoLK6Q,How Did Janusz Learn German? | Easy German LIVE,Sehr schön!!!!,0
